playerID,tmID,minutes,Game_Score_Total,Game_Score_Per_Minute,Team_Weighted_Score,Finals_Probability,Conference,year,Conference,Finals_MVP
jacksta02w,PHO,54,14.0,0.25925925925925924,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
jacobam01w,MIN,861,186.89999999999998,0.2170731707317073,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
jamesta01w,WAS,160,30.199999999999996,0.18874999999999997,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
johnssh01w,SAS,874,252.90000000000003,0.28935926773455384,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
johnste01w,LAS,808,215.89999999999998,0.26720297029702966,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
johnsti01w,SEA,643,93.90000000000003,0.14603421461897362,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
johnsvi01w,SAS,1004,261.30000000000007,0.26025896414342636,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
jonesas01w,CON,777,256.49999999999994,0.33011583011583007,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
jonesch01w,MIN,38,14.900000000000002,0.3921052631578948,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
kingija01w,SAS,115,24.500000000000004,0.21304347826086958,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
koehnla01w,WAS,161,48.80000000000001,0.30310559006211185,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
kostaan01w,HOU,266,0.9000000000000057,0.0033834586466165626,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
kraayca01w,NYL,903,190.59999999999994,0.21107419712070868,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
lacyje01w,PHO,504,81.4,0.16150793650793652,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
lassiam01w,CHI,778,156.00000000000003,0.20051413881748076,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
lawsoed01w,SEA,209,33.599999999999994,0.16076555023923442,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
lawsoka01w,SAC,749,172.89999999999998,0.23084112149532707,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
lennobe01w,SEA,891,248.99999999999994,0.2794612794612794,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
leslili01w,LAS,1043,521.3,0.4998082454458293,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
leuchye01w,CHA,38,8.299999999999999,0.21842105263157893,,,,,,0
lewisty01w,MIN,202,31.700000000000003,0.15693069306930693,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
lovelst01w,CHI,623,153.70000000000002,0.24670947030497595,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
lyttlsa01w,HOU,380,95.9,0.2523684210526316,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
mabikmw01w,LAS,679,150.2,0.22120765832106037,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
mahonme01w,CON,351,36.2,0.10313390313390314,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
maigaha01w,SAC,537,106.20000000000002,0.19776536312849166,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
mannkr01w,MIN,894,166.0,0.18568232662192394,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
mazzake01w,CHA,725,220.2,0.3037241379310345,,,,,,0
mccarja01w,CHA,421,116.19999999999999,0.27600950118764844,,,,,,0
mccrani01w,CHI,86,9.3,0.10813953488372094,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
mcwilta01w,CON,996,371.8,0.37329317269076306,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
melvich01w,WAS,999,318.49999999999994,0.31881881881881874,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
milleco01w,WAS,658,160.3,0.24361702127659576,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
milleke01w,PHO,814,207.7,0.25515970515970515,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
miltode01w,WAS,675,216.2,0.3202962962962963,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
moeggli01w,CHI,277,45.6,0.16462093862815885,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
mooreje01w,LAS,653,100.70000000000002,0.1542113323124043,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
moorelo01w,NYL,952,196.89999999999998,0.20682773109243696,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
mooreta01w,LAS,634,176.7,0.2787066246056782,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
ndiayas01w,HOU,127,20.4,0.16062992125984252,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
ndongem01w,LAS,111,14.399999999999999,0.1297297297297297,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
newtoch01w,CHI,648,122.70000000000002,0.18935185185185188,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
ngarsch01w,NYL,92,12.0,0.13043478260869565,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
ngoyibe01w,CHI,627,193.00000000000003,0.3078149920255184,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
nolande01w,DET,1088,315.8999999999999,0.2903492647058823,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
ohldeni01w,MIN,870,214.99999999999994,0.24712643678160914,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
osipoir01w,DET,12,1.3000000000000003,0.10833333333333335,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
pagemu01w,LAS,690,134.5,0.19492753623188405,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
paliesa01w,DET,51,-8.4,-0.16470588235294117,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
palmewe01w,SEA,120,37.3,0.3108333333333333,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
penicti01w,SAC,846,162.59999999999997,0.19219858156028366,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
perkiji01w,CHI,841,190.0,0.2259215219976219,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
pettibr01w,PHO,67,9.800000000000002,0.14626865671641795,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
philler01w,CON,615,164.00000000000003,0.2666666666666667,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
phillta01w,HOU,222,23.0,0.1036036036036036,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
pierspl01w,DET,565,148.4,0.26265486725663717,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
pondeca01w,PHO,1067,432.2,0.4050609184629803,0.36287226182152515,0.16928421478978217,WE,8.0,WE,1
powelel01w,CHI,371,58.69999999999999,0.15822102425876008,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
powelni01w,SAC,886,218.2,0.24627539503386003,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
queenbr01w,CON,10,0.30000000000000004,0.030000000000000006,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
rasmukr01w,PHO,908,197.2,0.2171806167400881,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
rileyru01w,DET,875,172.40000000000003,0.19702857142857147,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
robinas01w,CHI,321,29.099999999999994,0.09065420560747661,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
robincr01w,WAS,727,132.7,0.1825309491059147,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
salesny01w,CON,609,205.20000000000005,0.33694581280788183,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
samsh01w,CHA,990,247.20000000000005,0.24969696969696975,,,,,,0
sanfona01w,WAS,885,212.60000000000002,0.240225988700565,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
schumke01w,NYL,539,104.69999999999999,0.1942486085343228,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
scottol01w,IND,159,20.300000000000004,0.1276729559748428,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
sharpkb01w,IND,155,18.499999999999996,0.11935483870967739,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
smithch02w,IND,173,10.099999999999994,0.058381502890173374,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
smithcr01w,PHO,197,48.099999999999994,0.2441624365482233,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
smithka01w,DET,1137,277.40000000000003,0.24397537379067724,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
smithki01w,SAC,313,28.699999999999996,0.09169329073482427,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
smithta01w,CHA,972,271.6000000000001,0.2794238683127573,,,,,,0
snellbe01w,PHO,250,69.3,0.2772,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
snowmi01w,HOU,995,319.70000000000005,0.3213065326633166,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
staleda01w,HOU,1018,204.5,0.20088408644400785,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
stansti01w,LAS,23,6.300000000000001,0.2739130434782609,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
stevema01w,PHO,18,-0.6000000000000005,-0.03333333333333336,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
strotan01w,PHO,39,13.5,0.34615384615384615,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
summela01w,CON,359,37.7,0.10501392757660168,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
suttota01w,CHA,800,236.7,0.295875,,,,,,0
swoopsh01w,HOU,1111,363.70000000000005,0.3273627362736274,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
tauradi01w,PHO,1152,587.0,0.5095486111111112,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
taylope01w,PHO,536,224.5,0.41884328358208955,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
teaslni01w,WAS,975,284.50000000000006,0.29179487179487185,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
teilaza01w,WAS,105,23.100000000000005,0.22000000000000006,0.3080412297977739,0.1822247005412238,EA,8.0,EA,0
terryka01w,IND,53,6.799999999999997,0.12830188679245277,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
thomach01w,LAS,539,124.19999999999999,0.23042671614100182,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
thomala01w,SAS,369,110.10000000000002,0.2983739837398375,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
thompti01w,HOU,696,264.20000000000005,0.37959770114942537,0.2852870563341688,0.13308979605878857,WE,8.0,WE,0
thorbsh01w,MIN,141,5.200000000000003,0.036879432624113494,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
thorner01w,NYL,378,109.39999999999998,0.28941798941798935,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
tilliic01w,NYL,256,39.099999999999994,0.15273437499999998,0.22727063125007568,0.13444408967120425,EA,8.0,EA,0
turneba01w,SEA,622,145.5,0.23392282958199356,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
vilipda01w,LAS,12,-1.9,-0.15833333333333333,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
vodicka01w,PHO,736,191.29999999999998,0.25991847826086956,0.36287226182152515,0.16928421478978217,WE,8.0,WE,0
walkeay01w,CHA,181,39.7,0.21933701657458565,,,,,,0
walkede01w,SAC,438,141.0,0.3219178082191781,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
weckeke01w,SAS,578,99.0,0.17128027681660898,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
whaleli01w,CON,861,252.7,0.29349593495934956,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
whiteta01w,IND,745,156.50000000000003,0.21006711409395976,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
whitmta01w,IND,1057,330.50000000000006,0.3126773888363293,0.29138020925636543,0.17236871638980852,EA,8.0,EA,0
wilkibr01w,SAC,14,-0.9999999999999991,-0.07142857142857137,0.2773959550907027,0.12940850371883053,WE,8.0,WE,0
williad01w,MIN,488,128.29999999999998,0.2629098360655737,0.268423246683591,0.12522262880623483,WE,8.0,WE,0
willian01w,DET,133,20.199999999999996,0.15187969924812028,0.28618917239824226,0.16929790947999665,EA,8.0,EA,0
willile01w,CON,209,50.7,0.2425837320574163,0.3344753968762758,0.19786208188494517,EA,8.0,EA,0
willili01w,LAS,320,81.8,0.255625,0.3247802869580376,0.15151385664174283,WE,8.0,WE,0
wrighta01w,SEA,508,48.20000000000002,0.09488188976377956,0.35262743245978967,0.1645048803610468,WE,8.0,WE,0
wyckobr01w,CHI,345,40.900000000000006,0.11855072463768118,0.24309053296628214,0.14380250203282163,EA,8.0,EA,0
youngso01w,SAS,1057,335.00000000000006,0.3169347209082309,0.2721819738617947,0.12697611962357425,WE,8.0,WE,0
abrossv01w,MIN,843,256.50000000000006,0.30427046263345203,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
anderch01w,SAS,86,22.0,0.2558139534883721,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
atkinla01w,SAC,226,35.3,0.1561946902654867,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
augusse01w,MIN,1093,530.9,0.4857273559011894,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
bakersh01w,LAS,505,123.10000000000005,0.24376237623762387,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
balesal01w,IND,169,54.99999999999999,0.32544378698224846,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
battlas01w,NYL,757,169.8,0.22430647291941877,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
beardal01w,WAS,1169,390.9000000000001,0.33438836612489314,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
beviltu01w,IND,901,160.7,0.1783573806881243,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
birdsu01w,SEA,919,239.0,0.2600652883569097,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
blueni01w,WAS,420,67.2,0.16,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
bowenli01w,NYL,37,0.4999999999999991,0.01351351351351349,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
braxtka01w,DET,545,110.79999999999995,0.2033027522935779,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
brownki01w,LAS,356,110.60000000000002,0.31067415730337083,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
brunsre01w,SAC,932,342.0,0.3669527896995708,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
burseja01w,SEA,709,163.1,0.23004231311706627,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
byearla01w,HOU,327,108.0,0.3302752293577982,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
cantydo01w,CHI,776,183.39999999999998,0.23634020618556698,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
careyja01w,CON,419,61.70000000000002,0.147255369928401,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
cashsw01w,DET,959,220.60000000000002,0.23003128258602715,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
castriz01w,SEA,963,283.6000000000001,0.294496365524403,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
catchta01w,IND,678,341.0,0.5029498525073747,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
chambco01w,CON,1,-2.0,-2.0,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
chriska01w,CHI,212,11.899999999999999,0.05613207547169811,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
chrissh01w,NYL,1065,209.0,0.19624413145539907,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
coggicl01w,CHI,196,-11.4,-0.05816326530612245,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
currimo01w,CHI,832,252.0999999999999,0.3030048076923076,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
dalesst01w,CHI,845,162.40000000000003,0.19218934911242608,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
darlihe01w,SAS,684,119.89999999999998,0.1752923976608187,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
davenje01w,NYL,382,98.50000000000006,0.2578534031413614,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
davisde01w,HOU,19,-3.1999999999999993,-0.16842105263157892,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
deforan01w,IND,795,201.30000000000004,0.25320754716981136,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
derevje01w,PHO,200,28.599999999999994,0.14299999999999996,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
desouer01w,CON,391,98.19999999999999,0.2511508951406649,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
dixonta01w,HOU,490,141.7,0.2891836734693877,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
doronsh01w,NYL,35,5.6000000000000005,0.16,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
douglka01w,CON,1133,414.90000000000003,0.3661959399823478,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
duffyme01w,MIN,48,2.5,0.052083333333333336,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
dupreca01w,CHI,1078,367.8,0.3411873840445269,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
dydekma01w,CON,643,192.7,0.29968895800933126,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
elysh01w,SEA,282,27.10000000000001,0.09609929078014187,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
farriba01w,NYL,237,22.500000000000014,0.09493670886075956,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
ferdima01w,SAS,481,87.0,0.18087318087318088,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
fernama01w,LAS,891,175.7000000000001,0.19719416386083063,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
flukety01w,LAS,145,11.500000000000004,0.07931034482758623,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
fordch01w,DET,460,168.4,0.3660869565217391,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
frohlli01w,SAC,51,-2.9000000000000004,-0.05686274509803922,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
gearlka01w,SEA,437,95.1,0.21762013729977114,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
goringi01w,WAS,156,47.1,0.3019230769230769,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
granter01w,HOU,211,33.7,0.15971563981042655,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
griffyo01w,SAC,738,206.89999999999992,0.28035230352303514,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
hairska01w,CON,148,12.899999999999999,0.08716216216216215,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
hammobe01w,SAS,934,330.80000000000007,0.3541755888650964,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
hardili01w,MIN,602,133.59999999999997,0.22192691029900327,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
haynikr01w,SAC,545,49.499999999999986,0.09082568807339447,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
hodgedo01w,SEA,33,2.499999999999999,0.07575757575757573,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
hodgero01w,HOU,331,51.60000000000002,0.15589123867069493,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
hoffmeb01w,IND,582,115.1,0.19776632302405497,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
holdsch01w,LAS,150,45.10000000000001,0.30066666666666675,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
irvinsa01w,SAS,128,16.700000000000003,0.13046875000000002,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
jacksla01w,SEA,1020,617.0000000000001,0.6049019607843138,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
jacksti02w,NYL,474,90.1,0.19008438818565399,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
jacobam01w,MIN,328,24.39999999999999,0.074390243902439,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
jamesta01w,WAS,401,117.90000000000003,0.2940149625935163,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
joensca01w,CHI,271,83.50000000000003,0.3081180811808119,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
johnssh01w,DET,559,114.10000000000002,0.20411449016100183,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
johnste01w,LAS,206,20.200000000000003,0.09805825242718448,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
johnsvi01w,SAS,852,250.00000000000006,0.29342723004694843,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
jonesas01w,CON,942,273.90000000000003,0.29076433121019113,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
koehnla01w,WAS,109,19.700000000000003,0.18073394495412848,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
kraayca01w,NYL,967,228.5,0.2362978283350569,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
lacyje01w,PHO,94,10.0,0.10638297872340426,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
lattaiv01w,DET,221,49.19999999999999,0.22262443438914023,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
lawsoka01w,SAC,774,229.10000000000002,0.2959948320413437,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
lennobe01w,SEA,937,307.9,0.3286019210245464,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
leuchye01w,WAS,29,0.20000000000000062,0.006896551724137953,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
littlca01w,SAS,711,108.49999999999997,0.1526019690576652,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
lovelst01w,WAS,105,10.8,0.10285714285714287,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
lyttlsa01w,HOU,506,178.60000000000002,0.3529644268774704,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
mabikmw01w,LAS,762,134.80000000000004,0.17690288713910765,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
mahonme01w,CON,121,10.899999999999999,0.09008264462809916,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
maigaha01w,HOU,1008,219.8,0.21805555555555556,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
maltsev01w,CON,482,102.30000000000001,0.21224066390041496,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
mannkr01w,MIN,882,172.79999999999998,0.19591836734693877,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
mazzake01w,PHO,488,136.10000000000002,0.27889344262295085,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
mccarja01w,NYL,677,241.29999999999995,0.3564254062038404,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
mckivte01w,PHO,5,-0.20000000000000007,-0.040000000000000015,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
mcwilta01w,LAS,851,272.40000000000003,0.3200940070505288,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
melvich01w,CHI,935,231.29999999999995,0.24737967914438497,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
milleco01w,WAS,455,71.20000000000003,0.15648351648351655,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
milleke01w,PHO,1040,292.09999999999997,0.2808653846153846,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
millsta01w,DET,51,2.6999999999999993,0.05294117647058822,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
miltode01w,WAS,1141,220.10000000000008,0.1929009640666083,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
moeggli01w,CHI,206,26.199999999999996,0.12718446601941746,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
moisead01w,PHO,31,1.8999999999999986,0.06129032258064512,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
mooreje01w,LAS,440,56.5,0.12840909090909092,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
moorelo01w,NYL,1163,276.50000000000006,0.2377472055030095,0.24214905545274068,0.1442887900996305,EA,9.0,EA,0
moorena01w,MIN,87,0.9000000000000004,0.0103448275862069,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
mooreta01w,HOU,289,38.2,0.13217993079584775,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
mosbybe01w,WAS,279,74.4,0.26666666666666666,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
murphsh01w,MIN,436,130.8,0.30000000000000004,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
ndiayas01w,SEA,58,0.20000000000000018,0.0034482758620689685,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
newtoch01w,SAC,696,120.29999999999998,0.17284482758620687,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
nolande01w,DET,1175,398.39999999999986,0.33906382978723393,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
ohldeni01w,MIN,922,221.2,0.23991323210412147,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
pagemu01w,LAS,627,116.5,0.18580542264752792,0.25438954935232827,0.1185771934712608,WE,9.0,WE,0
palmewe01w,SEA,474,107.70000000000002,0.22721518987341777,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
penicti01w,SAC,757,166.79999999999998,0.22034346103038308,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
perkiji01w,CHI,762,286.79999999999995,0.37637795275590546,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
phillta01w,HOU,35,1.5999999999999996,0.04571428571428571,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
pierspl01w,DET,858,276.1000000000001,0.3217948717948719,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
pondeca01w,PHO,966,353.30000000000007,0.3657349896480332,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
powelel01w,DET,323,44.8,0.13869969040247676,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
powelni01w,SAC,986,311.00000000000006,0.31541582150101427,0.2815556442941597,0.13123997503590254,WE,9.0,WE,0
pricear01w,CHI,893,238.2,0.2667413213885778,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
quinnno01w,MIN,670,112.99999999999997,0.1686567164179104,0.3165156621394489,0.14753569477106407,WE,9.0,WE,0
rasmukr01w,CON,522,79.0,0.15134099616858238,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
raymost01w,CHI,180,29.400000000000006,0.16333333333333336,0.2808488837132073,0.1673487660566956,EA,9.0,EA,0
rileyru01w,SAS,773,105.00000000000003,0.13583441138421737,0.2802793946038057,0.13064508382737594,WE,9.0,WE,0
robinas01w,SEA,409,44.80000000000001,0.10953545232273841,0.3690663686995332,0.17203086493309078,WE,9.0,WE,0
robincr01w,WAS,34,0.30000000000000027,0.008823529411764714,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
salesny01w,CON,762,231.59999999999997,0.30393700787401573,0.31281511065321094,0.1863964067778196,EA,9.0,EA,0
samsh01w,IND,591,97.29999999999995,0.16463620981387472,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
sandeam01w,DET,9,-2.8000000000000003,-0.3111111111111111,0.2893472373158868,0.17241266009863943,EA,9.0,EA,0
sanfona01w,WAS,994,266.70000000000005,0.2683098591549296,0.2639032875205892,0.1572514333721708,EA,9.0,EA,0
schumke01w,PHO,543,119.70000000000002,0.22044198895027628,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
scottol01w,PHO,32,4.4,0.1375,0.36453377185532587,0.16991811063838344,WE,9.0,WE,0
sharpkb01w,IND,454,82.0,0.18061674008810572,0.28916143011111267,0.17230194359504403,EA,9.0,EA,0
shielas01w,HOU,304,34.2,0.1125,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
smithcr01w,HOU,683,116.0,0.1698389458272328,0.27900933361254,0.1300530773229223,WE,9.0,WE,0
